N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP final_t init_energy tot_num_tap_paths_tol_1e-2 tot_num_tap_paths_tol_1e-3 tot_num_tap_paths_tol_1e-4 tot_num_tap_paths_tol_1e-5 tot_num_tap_paths_tol_1e-6 tot_num_tap_paths_tol_1e-9
416 369688 4.394230769230769 2.0 3000 9 2.90512780179e+10 1.3014e+05 2.91871391440e+10 3.974558e+10 6.3413e-01 8.37885e-01 1.24912e+01 1.2884e+04 1.1857e+01 4.7960e+03 5.0770e+03 5.0524e+03 2.2397e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152391 0 0.016999853731879334 17.14954343589521 239.87285654845533 8709.87345795206 0.6056404319317912 0.5863268485858345 0.5814497630434312 0.5776411460474778 0.45498907186600596 6.22196e-01 2999 3.97455776050e+10 639350 747747 792205 813328 831108 858573
416 566801 4.394230769230769 2.0 3000 4 6.85017313596e+10 2.9223e+05 6.86460770370e+10 9.384575e+10 6.3030e-01 8.75995e-01 1.25229e+01 1.2890e+04 1.1874e+01 7.3636e+03 7.7974e+03 7.7658e+03 2.1330e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166098 0 0.024411404184487836 16.334332187787112 283.6392043771403 13245.879177742358 0.6738079149472214 0.6599035640374664 0.6568601678543263 0.6534692070056334 0.5741680060550352 6.21025e-01 2999 9.38457458610e+10 722810 826985 868784 886984 907604 940711
416 566801 4.394230769230769 2.0 3000 8 6.84600633956e+10 2.9982e+05 6.85996669060e+10 9.377992e+10 6.3042e-01 8.75782e-01 1.25231e+01 1.2946e+04 1.1871e+01 7.3614e+03 7.7946e+03 7.7660e+03 2.1897e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166255 0 0.013539471799139105 21.480744885622812 257.4958253342548 12060.038858084952 0.6712338192769597 0.6598912140239697 0.6569395607982343 0.6533845211987982 0.5736351911870303 6.21304e-01 2999 9.37799153790e+10 725070 829621 870369 892709 908988 938520
416 869010 4.394230769230769 2.0 3000 4 1.61109207045e+11 7.8524e+05 1.61247126064e+11 2.208044e+11 6.2536e-01 9.10449e-01 1.25417e+01 1.3116e+04 1.1875e+01 1.1291e+04 1.1957e+04 1.1924e+04 2.4369e-06 2.0000e+00 Anaheim_gamma2_3rdtry 171497 0 0.026520897344801196 25.546439070838435 517.9783370421078 23730.863654484037 0.74385680256844 0.7358465380145223 0.7349915420996306 0.7329340283771187 0.6880933476024441 6.20414e-01 2999 2.20804416596e+11 775436 869765 903290 923911 938731 976356
416 7362030 4.394230769230769 2.0 3000 7 1.15513297095e+13 5.1083e+07 1.15513965209e+13 1.582244e+13 6.2066e-01 9.86864e-01 1.25663e+01 1.3166e+04 1.1869e+01 9.5604e+04 1.0123e+05 1.0122e+05 2.2111e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.21780720704960885 275.85150718124316 3746.2654228900633 170596.34376468207 0.9544440867532461 0.9536240683615796 0.9534386575441828 0.9531669933428687 0.949102353562808 6.20439e-01 2999 1.58224359725e+13 875302 909928 928067 946510 965723 1000440
416 7362030 4.394230769230769 2.0 3000 9 1.15473092050e+13 5.1902e+07 1.15473682315e+13 1.581772e+13 6.2085e-01 9.86771e-01 1.25651e+01 1.3172e+04 1.1867e+01 9.5589e+04 1.0122e+05 1.0121e+05 2.2473e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.28367069090649116 269.50204401691695 3830.3624806728744 223553.74272598195 0.9544018429699417 0.9536573472262406 0.9534897304140298 0.9532503942526721 0.9491876561220207 6.20660e-01 2999 1.58177176260e+13 873373 910858 930790 948322 964556 998596
416 869010 4.394230769230769 2.0 3000 9 1.60901869637e+11 6.9536e+05 1.61045514655e+11 2.201216e+11 6.2646e-01 9.10056e-01 1.25323e+01 1.3235e+04 1.1868e+01 1.1283e+04 1.1948e+04 1.1915e+04 2.1608e-06 2.0000e+00 Anaheim_gamma2_3rdtry 171541 0 0.04085561483171362 27.814946646934484 492.55695891108115 15277.577047748022 0.7432871888700936 0.735492111713329 0.7332746458613825 0.7314564849656505 0.6870346716378407 6.21142e-01 2999 2.20121643360e+11 777955 869226 905505 924909 940955 974912
416 11287354 4.394230769230769 2.0 3000 7 2.71535839887e+13 1.1235e+08 2.71536257676e+13 3.719581e+13 6.2081e-01 9.91313e-01 1.25676e+01 1.3268e+04 1.1870e+01 1.4658e+05 1.5521e+05 1.5520e+05 2.0687e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.49601512663739905 413.4135507744199 5428.685532733219 220386.4538211143 0.9690882380405541 0.9684904894450905 0.9683303987807949 0.9681592337761357 0.9655319572682844 6.20711e-01 2999 3.71958114260e+13 883070 911308 931299 949331 967398 1003554
416 17305600 4.394230769230769 2.0 3000 4 6.38208906775e+13 3.0904e+08 6.38209235035e+13 8.740955e+13 6.2116e-01 9.94171e-01 1.25676e+01 1.3319e+04 1.1869e+01 2.2473e+05 2.3797e+05 2.3795e+05 2.4211e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 3.8349710647802595e-08 0.6498516934976608 517.1413680183598 7979.004049695936 520882.2158563445 0.9792201946190828 0.97884782960429 0.9787790657359468 0.9786597401997041 0.9766150841346154 6.21070e-01 2999 8.74095537006e+13 892204 921870 939536 958355 974171 1010816
416 1332354 4.394230769230769 2.0 3000 7 3.78466348606e+11 1.7600e+06 3.78589732690e+11 5.184462e+11 6.2391e-01 9.37364e-01 1.25472e+01 1.3331e+04 1.1871e+01 1.7305e+04 1.8324e+04 1.8290e+04 2.3251e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172573 0 0.04911466375485146 45.50758444997862 766.3463787366625 37508.354872395255 0.8076179453808823 0.8043057625826169 0.8029930483940454 0.801193976976089 0.778332935541155 6.21197e-01 2999 5.18446209363e+11 807440 882985 914964 936900 953993 988376
416 3131905 4.394230769230769 2.0 3000 4 2.09044573494e+12 9.2404e+06 2.09052926469e+12 2.862965e+12 6.2242e-01 9.71108e-01 1.25622e+01 1.3341e+04 1.1871e+01 4.0677e+04 4.3069e+04 4.3045e+04 2.2101e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 9.708014075266172e-08 0.13081854922734043 109.90766411465812 1251.8499580148514 72864.57162001812 0.9036091452326939 0.9018188610446358 0.9014219779974169 0.9007843469070741 0.8912090245393778 6.21708e-01 2999 2.86296500404e+12 844241 895239 921083 941734 961379 991795
416 2042744 4.394230769230769 2.0 3000 7 8.89735965145e+11 4.0118e+06 8.89821840418e+11 1.219115e+12 6.2189e-01 9.57356e-01 1.25595e+01 1.3339e+04 1.1872e+01 2.6533e+04 2.8095e+04 2.8070e+04 2.2544e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172637 0 0.056340081145577314 81.06086870461529 1075.4641940125064 49085.92640534363 0.8624712641427413 0.8594013738383273 0.858795815824205 0.8573888847550158 0.8433876197898513 6.21195e-01 2999 1.21911455353e+12 829429 891118 919255 936245 958294 987628
416 11287354 4.394230769230769 2.0 3000 8 2.71352714834e+13 1.3272e+08 2.71353125727e+13 3.717298e+13 6.2089e-01 9.91235e-01 1.25641e+01 1.3417e+04 1.1866e+01 1.4654e+05 1.5517e+05 1.5516e+05 2.4455e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 1.036195599361123e-07 0.38573456459394323 471.47451708075505 5094.434597451233 362840.2499559149 0.9688525760776174 0.9682348050747765 0.9681013814220765 0.967938101347756 0.9652063716615958 6.20803e-01 2999 3.71729826411e+13 881682 911988 932080 950160 969447 999107
416 4801789 4.394230769230769 2.0 3000 6 4.91328833871e+12 2.2649e+07 4.91335407220e+12 6.731596e+12 6.2065e-01 9.80682e-01 1.25657e+01 1.3470e+04 1.1869e+01 6.2356e+04 6.6029e+04 6.6015e+04 2.3049e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.14492391316682923 223.65881306359114 2180.3110162348344 115182.99536452584 0.9333923252354487 0.932213806146001 0.9318406119052711 0.9314851194002902 0.9241628484716842 6.20400e-01 2999 6.73159586378e+12 864938 907812 930456 950354 968165 1001198
